"Population by Caste/Ethinicity","Number"
"Male","196"
"Kalwar",""
"Female","2943"
"Male","3243"
"Kamar",""
"Female","342"
"Male","364"
"Kami",""
"Female","79070"
"Male","69002"
"Kanu",""
"Female","565"
"Male","571"
"Kathabaniyan",""
"Female","7255"
"Male","7983"
"Kayastha",""
"Female","3287"
"Male","3397"
"Kewat",""
"Female","14441"
"Male","14533"
"Khatwe",""
"Female","4162"
"Male","4055"
"Khawas",""
"Female","8390"
"Male","7679"
"Kisan",""
"Female","501"
"Male","523"
"Koche",""
"Female","574"
"Male","590"
"Koiri/Kushwaha",""
"Female","17897"
"Male","18796"
"Kulung",""
"Female","14536"
"Male","13642"
"Kumal",""
"Female","3762"
"Male","3558"
"Kumhar",""
"Female","1144"
"Male","1216"
"Kurmi",""
"Female","2072"
"Male","2229"
"Kusunda",""
"Female","15"
"Male","19"
"Lepcha",""
"Female","1502"
"Male","1582"
"Lhomi",""
"Female","471"
"Male","421"
"Limbu",""
"Female","195004"
"Male","168020"
"Lodh",""
"Female","11"
"Male","11"
"Lohar",""
"Female","679"
"Male","761"
"Loharung",""
"Female","535"
"Male","521"
"Magar",""
"Female","100530"
"Male","86951"
"Majhi",""
"Female","13759"
"Male","12606"
"Mali",""
"Female","352"
"Male","370"
"Mallaha",""
"Female","9286"
"Male","9741"
"Marwadi",""
"Female","8718"
"Male","9399"
"Meche",""
"Female","2277"
"Male","1927"
"Mewahang Bala",""
"Female","1466"
"Male","1339"
"Munda",""
"Female","946"
"Male","908"
"Musahar",""
"Female","30470"
"Male","30975"
"Musalman",""
"Female","81002"
"Male","79991"
"Nachhiring",""
"Female","3568"
"Male","3464"
"Natuwa",""
"Female","23"
"Male","23"
"Newar",""
"Female","88432"
"Male","78552"
"Nuniya",""
"Female","4721"
"Male","4833"
"Nurang",""
"Female","54"
"Male","56"
"Others",""
"Female","4899"
"Male","4944"
"Pahari",""
"Female","40"
"Male","38"
"Pattharkatta/ Kushwadiya",""
"Female","614"
"Male","593"
"Punjabi/Sikh",""
"Female","1025"
"Male","1031"
"Rai",""
"Female","271191"
"Male","239522"
"Rajbansi",""
"Female","57482"
"Male","54582"
"Rajbhar",""
"Female","901"
"Male","947"
"Rajdhob",""
"Female","316"
"Male","358"
"Rajput",""
"Female","2359"
"Male","2648"
"Raute",""
"Female","48"
"Male","55"
"Samgpang",""
"Female","770"
"Male","655"
"Sanyasi/Dasnami",""
"Female","20173"
"Male","17419"
"Sarbaria",""
"Female","2199"
"Male","2235"
"Sarki",""
"Female","23946"
"Male","21196"
"Satar/ Santhal",""
"Female","25468"
"Male","24675"
"Sherpa",""
"Female","33586"
"Male","29921"
"Sonar",""
"Female","2358"
"Male","2364"
"Sudhi",""
"Female","4641"
"Male","4838"
"Sunuwar",""
"Female","11082"
"Male","10126"
"Tajpuriya",""
"Female","9708"
"Male","9047"
"Tamang",""
"Female","112057"
"Male","97480"
"Tatma/Tatwa",""
"Female","2490"
"Male","2546"
"Teli",""
"Female","19737"
"Male","21072"
"Terai Others",""
"Female","8824"
"Male","9340"
"Thakali",""
"Female","78"
"Male","44"
"Thakuri",""
"Female","3385"
"Male","2931"
"Thami",""
"Female","941"
"Male","886"
"Tharu",""
"Female","97501"
"Male","88634"
"Thulung",""
"Female","1566"
"Male","1512"
"Topkegola",""
"Female","763"
"Male","694"
"Undefined Others",""
"Female","4285"
"Male","4052"
"Walung",""
"Female","548"
"Male","594"
"Yadav",""
"Female","28057"
"Male","31136"
"Yakkha",""
"Female","9633"
"Male","8216"
"Yamphu",""
"Female","3533"
"Male","3279"
