"Population by Caste Ethinicity","Number"
"Male","1282"
"","2543"
"Khaling",""
"Female","67"
"Male","55"
"","122"
"Khatwe",""
"Female","3187"
"Male","3092"
"","6279"
"Khawas",""
"Female","1262"
"Male","1207"
"","2469"
"Koche",""
"Female","15"
"Male","22"
"","37"
"Koiri/Kushwaha",""
"Female","14933"
"Male","15536"
"","30469"
"Kulung",""
"Female","1677"
"Male","1468"
"","3145"
"Kumal",""
"Female","953"
"Male","899"
"","1852"
"Kumhar",""
"Female","807"
"Male","839"
"","1646"
"Kurmi",""
"Female","429"
"Male","513"
"","942"
"Lepcha",""
"Female","66"
"Male","60"
"","126"
"Limbu",""
"Female","13110"
"Male","10739"
"","23849"
"Lohar",""
"Female","237"
"Male","303"
"","540"
"Loharung",""
"Female","32"
"Male","31"
"","63"
"Magar",""
"Female","7916"
"Male","7029"
"","14945"
"Majhi",""
"Female","2475"
"Male","2378"
"","4853"
"Mali",""
"Female","93"
"Male","101"
"","194"
"Mallaha",""
"Female","2170"
"Male","2152"
"","4322"
"Marwadi",""
"Female","2047"
"Male","2184"
"","4231"
"Meche",""
"Female","76"
"Male","54"
"","130"
"Mewahang Bala",""
"Female","29"
"Male","13"
"","42"
"Munda",""
"Female","303"
"Male","259"
"","562"
"Musahar",""
"Female","12852"
"Male","12916"
"","25768"
"Musalman",""
"Female","44179"
"Male","42806"
"","86985"
"Nachhiring",""
"Female","33"
"Male","36"
"","69"
"Natuwa",""
"Female","6"
"Male","11"
"","17"
"Newar",""
"Female","15195"
"Male","13249"
"","28444"
"Nuniya",""
"Female","530"
"Male","577"
"","1107"
"Others",""
"Female","523"
"Male","408"
"","931"
"Pahari",""
"Female","9"
"Male","5"
"","14"
"Pattharkatta/ Kushwadiya",""
"Female","209"
"Male","212"
"","421"
"Punjabi/Sikh",""
"Female","335"
"Male","349"
"","684"
"Rai",""
"Female","27218"
"Male","22517"
"","49735"
"Rajbansi",""
"Female","749"
"Male","787"
"","1536"
"Rajbhar",""
"Female","339"
"Male","362"
"","701"
"Rajdhob",""
"Female","255"
"Male","270"
"","525"
"Rajput",""
"Female","654"
"Male","725"
"","1379"
"Samgpang",""
"Female","172"
"Male","142"
"","314"
"Sanyasi/Dasnami",""
"Female","2229"
"Male","1910"
"","4139"
"Sarbaria",""
"Female","1282"
"Male","1294"
"","2576"
"Sarki",""
"Female","1589"
"Male","1359"
"","2948"
"Satar/ Santhal",""
"Female","106"
"Male","87"
"","193"
"Sherpa",""
"Female","793"
"Male","719"
"","1512"
"Sonar",""
"Female","484"
"Male","516"
"","1000"
"Sudhi",""
"Female","730"
"Male","713"
"","1443"
"Sunuwar",""
"Female","660"
"Male","615"
"","1275"
"Tamang",""
"Female","9356"
"Male","7878"
"","17234"
"Tatma/Tatwa",""
"Female","1133"
"Male","1187"
"","2320"
"Teli",""
"Female","8541"
"Male","8952"
"","17493"
"Terai Others",""
"Female","2064"
"Male","2164"
"","4228"
"Thakuri",""
"Female","336"
"Male","281"
"","617"
"Thami",""
"Female","71"
"Male","44"
"","115"
"Tharu",""
"Female","47795"
"Male","43261"
"","91056"
"Thulung",""
"Female","199"
"Male","196"
"","395"
"Undefined Others",""
"Female","723"
"Male","672"
"","1395"
"Yadav",""
"Female","15412"
"Male","16701"
"","32113"
"Yakkha",""
"Female","594"
"Male","457"
"","1051"
"Yamphu",""
"Female","41"
"Male","33"
"","74"
