"Population by Caste/Ethinicity","Number"
"Koiri/Kushwaha",""
"Female","120266"
"Male","125756"
"Kumal",""
"Female","5983"
"Male","6302"
"Kumhar",""
"Female","27645"
"Male","28658"
"Kurmi",""
"Female","73917"
"Male","78904"
"Kusunda",""
"Female","5"
"Male","9"
"Lepcha",""
"Female","27"
"Male","35"
"Lhomi",""
"Female","87"
"Male","57"
"Limbu",""
"Female","792"
"Male","674"
"Lodh",""
"Female","17"
"Male","15"
"Lohar",""
"Female","25978"
"Male","27641"
"Magar",""
"Female","33061"
"Male","30927"
"Majhi",""
"Female","6708"
"Male","6350"
"Mali",""
"Female","5668"
"Male","5844"
"Mallaha",""
"Female","60226"
"Male","61369"
"Marwadi",""
"Female","5774"
"Male","6279"
"Meche",""
"Female","163"
"Male","161"
"Mewahang Bala",""
"Female","71"
"Male","64"
"Munda",""
"Female","11"
"Male","6"
"Musahar",""
"Female","80899"
"Male","81930"
"Musalman",""
"Female","316765"
"Male","308190"
"Nachhiring",""
"Female","18"
"Male","13"
"Natuwa",""
"Female","1055"
"Male","1109"
"Newar",""
"Female","20320"
"Male","19689"
"Nuniya",""
"Female","29056"
"Male","30889"
"Others",""
"Female","4665"
"Male","2847"
"Pahari",""
"Female","313"
"Male","334"
"Pattharkatta/ Kushwadiya",""
"Female","76"
"Male","78"
"Punjabi/Sikh",""
"Female","1792"
"Male","1822"
"Rai",""
"Female","5463"
"Male","5179"
"Rajbansi",""
"Female","164"
"Male","158"
"Rajbhar",""
"Female","1008"
"Male","1100"
"Rajdhob",""
"Female","6130"
"Male","6167"
"Rajput",""
"Female","14780"
"Male","16143"
"Raute",""
"Female","30"
"Male","26"
"Sanyasi/Dasnami",""
"Female","10645"
"Male","11082"
"Sarbaria",""
"Female","224"
"Male","216"
"Sarki",""
"Female","3268"
"Male","3015"
"Satar/ Santhal",""
"Female","169"
"Male","176"
"Sherpa",""
"Female","105"
"Male","73"
"Sonar",""
"Female","26273"
"Male","27776"
"Sudhi",""
"Female","38527"
"Male","39971"
"Sunuwar",""
"Female","3436"
"Male","3206"
"Tajpuriya",""
"Female","32"
"Male","35"
"Tamang",""
"Female","59924"
"Male","56851"
"Tatma/Tatwa",""
"Female","49653"
"Male","49229"
"Teli",""
"Female","134429"
"Male","140471"
"Terai Others",""
"Female","23146"
"Male","22967"
"Thakali",""
"Female","10"
"Male","3"
"Thakuri",""
"Female","2189"
"Male","2038"
"Thami",""
"Female","184"
"Male","165"
"Tharu",""
"Female","145833"
"Male","138047"
"Thulung",""
"Female","7"
"Male","6"
"Undefined Others",""
"Female","1930"
"Male","1882"
"Walung",""
"Female","3"
"Male","8"
"Yadav",""
"Female","389925"
"Male","407741"
"Yakkha",""
"Female","2281"
"Male","2320"
