"Population by Caste Ethinicity","Number"
"Rajput",""
"Female","875"
"Male","938"
"","1813"
"Raute",""
"Female","37"
"Male","37"
"","74"
"Samgpang",""
"Female","34"
"Male","20"
"","54"
"Sanyasi/Dasnami",""
"Female","740"
"Male","655"
"","1395"
"Sarbaria",""
"Female","25"
"Male","27"
"","52"
"Sarki",""
"Female","181"
"Male","174"
"","355"
"Satar/ Santhal",""
"Female","144"
"Male","140"
"","284"
"Sherpa",""
"Female","51"
"Male","55"
"","106"
"Sonar",""
"Female","528"
"Male","476"
"","1004"
"Sudhi",""
"Female","1427"
"Male","1589"
"","3016"
"Sunuwar",""
"Female","158"
"Male","161"
"","319"
"Tajpuriya",""
"Female","22"
"Male","43"
"","65"
"Tamang",""
"Female","1162"
"Male","1023"
"","2185"
"Tatma/Tatwa",""
"Female","688"
"Male","691"
"","1379"
"Teli",""
"Female","2823"
"Male","3246"
"","6069"
"Terai Others",""
"Female","2226"
"Male","2420"
"","4646"
"Thakali",""
"Female","6"
"Male","6"
"","12"
"Thakuri",""
"Female","193"
"Male","194"
"","387"
"Thami",""
"Female","23"
"Male","18"
"","41"
"Tharu",""
"Female","2893"
"Male","3142"
"","6035"
"Thulung",""
"Female","14"
"Male","11"
"","25"
"Undefined Others",""
"Female","184"
"Male","211"
"","395"
"Yadav",""
"Female","5180"
"Male","6067"
"","11247"
"Yakkha",""
"Female","70"
"Male","65"
"","135"
