"Population by Caste Ethinicity","Number"
"Male","3777"
"","7379"
"Hyolmo",""
"Female","10"
"Male","7"
"","17"
"Janajati Others",""
"Female","27"
"Male","32"
"","59"
"Jhangad/ Dhagar",""
"Female","3414"
"Male","3243"
"","6657"
"Kahar",""
"Female","457"
"Male","492"
"","949"
"Kalwar",""
"Female","1209"
"Male","1355"
"","2564"
"Kamar",""
"Female","138"
"Male","151"
"","289"
"Kami",""
"Female","10527"
"Male","9105"
"","19632"
"Kanu",""
"Female","24"
"Male","32"
"","56"
"Kathabaniyan",""
"Female","2876"
"Male","3176"
"","6052"
"Kayastha",""
"Female","1993"
"Male","2007"
"","4000"
"Kewat",""
"Female","12672"
"Male","12773"
"","25445"
"Khaling",""
"Female","24"
"Male","15"
"","39"
"Khatwe",""
"Female","919"
"Male","906"
"","1825"
"Khawas",""
"Female","6661"
"Male","6051"
"","12712"
"Koche",""
"Female","44"
"Male","53"
"","97"
"Koiri/Kushwaha",""
"Female","2097"
"Male","2387"
"","4484"
"Kulung",""
"Female","323"
"Male","267"
"","590"
"Kumal",""
"Female","639"
"Male","625"
"","1264"
"Kumhar",""
"Female","297"
"Male","337"
"","634"
"Kurmi",""
"Female","823"
"Male","883"
"","1706"
"Kusunda",""
"Female","15"
"Male","19"
"","34"
"Lhomi",""
"Female","6"
"Male","5"
"","11"
"Limbu",""
"Female","22318"
"Male","18264"
"","40582"
"Lodh",""
"Female","6"
"Male","5"
"","11"
"Lohar",""
"Female","288"
"Male","308"
"","596"
"Loharung",""
"Female","8"
"Male","8"
"","16"
"Magar",""
"Female","13545"
"Male","11358"
"","24903"
"Majhi",""
"Female","3471"
"Male","3218"
"","6689"
"Mali",""
"Female","103"
"Male","99"
"","202"
"Mallaha",""
"Female","6060"
"Male","6436"
"","12496"
"Marwadi",""
"Female","4445"
"Male","4741"
"","9186"
"Meche",""
"Female","14"
"Male","12"
"","26"
"Mewahang Bala",""
"Female","24"
"Male","13"
"","37"
"Munda",""
"Female","402"
"Male","400"
"","802"
"Musahar",""
"Female","14197"
"Male","14617"
"","28814"
"Musalman",""
"Female","22397"
"Male","23097"
"","45494"
"Newar",""
"Female","16107"
"Male","14288"
"","30395"
"Nuniya",""
"Female","3572"
"Male","3657"
"","7229"
"Nurang",""
"Female","49"
"Male","47"
"","96"
"Others",""
"Female","824"
"Male","764"
"","1588"
"Pattharkatta/ Kushwadiya",""
"Female","122"
"Male","100"
"","222"
"Punjabi/Sikh",""
"Female","374"
"Male","390"
"","764"
"Rai",""
"Female","25870"
"Male","21664"
"","47534"
"Rajbansi",""
"Female","18772"
"Male","18307"
"","37079"
"Rajbhar",""
"Female","562"
"Male","585"
"","1147"
"Rajdhob",""
"Female","46"
"Male","75"
"","121"
"Rajput",""
"Female","1426"
"Male","1603"
"","3029"
"Raute",""
"Female","42"
"Male","45"
"","87"
"Samgpang",""
"Female","74"
"Male","61"
"","135"
"Sanyasi/Dasnami",""
"Female","3803"
"Male","3298"
"","7101"
"Sarbaria",""
"Female","773"
"Male","798"
"","1571"
"Sarki",""
"Female","2611"
"Male","2284"
"","4895"
"Satar/ Santhal",""
"Female","9764"
"Male","9488"
"","19252"
"Sherpa",""
"Female","282"
"Male","283"
"","565"
"Sonar",""
"Female","1262"
"Male","1282"
"","2544"
"Sudhi",""
"Female","3133"
"Male","3316"
"","6449"
"Sunuwar",""
"Female","953"
"Male","1017"
"","1970"
"Tajpuriya",""
"Female","3367"
"Male","3145"
"","6512"
"Tamang",""
"Female","12789"
"Male","10710"
"","23499"
"Tatma/Tatwa",""
"Female","1133"
"Male","1123"
"","2256"
"Teli",""
"Female","7507"
"Male","8106"
"","15613"
"Terai Others",""
"Female","4661"
"Male","4932"
"","9593"
"Thakali",""
"Female","61"
"Male","38"
"","99"
"Thakuri",""
"Female","858"
"Male","714"
"","1572"
"Thami",""
"Female","80"
"Male","71"
"","151"
"Tharu",""
"Female","31448"
"Male","28752"
"","60200"
"Thulung",""
"Female","47"
"Male","42"
"","89"
"Undefined Others",""
"Female","1040"
"Male","1024"
"","2064"
"Yadav",""
"Female","9951"
"Male","11186"
"","21137"
"Yakkha",""
"Female","611"
"Male","509"
"","1120"
"Yamphu",""
"Female","437"
"Male","353"
"","790"
