"Population by Caste Ethinicity","Number"
"Musalman",""
"Female","732"
"Male","1539"
"","2271"
"Nachhiring",""
"Female","6"
"Male","5"
"","11"
"Natuwa",""
"Female","5"
"Male","11"
"","16"
"Newar",""
"Female","56948"
"Male","55773"
"","112721"
"Nuniya",""
"Female","27"
"Male","56"
"","83"
"Others",""
"Female","47"
"Male","50"
"","97"
"Pahari",""
"Female","29"
"Male","27"
"","56"
"Punjabi/Sikh",""
"Female","92"
"Male","142"
"","234"
"Rai",""
"Female","5257"
"Male","4721"
"","9978"
"Rajbansi",""
"Female","67"
"Male","82"
"","149"
"Rajdhob",""
"Female","10"
"Male","18"
"","28"
"Rajput",""
"Female","154"
"Male","249"
"","403"
"Samgpang",""
"Female","15"
"Male","17"
"","32"
"Sanyasi/Dasnami",""
"Female","447"
"Male","490"
"","937"
"Sarki",""
"Female","641"
"Male","574"
"","1215"
"Satar/ Santhal",""
"Female","13"
"Male","18"
"","31"
"Sherpa",""
"Female","350"
"Male","323"
"","673"
"Sonar",""
"Female","31"
"Male","50"
"","81"
"Sudhi",""
"Female","156"
"Male","265"
"","421"
"Sunuwar",""
"Female","476"
"Male","477"
"","953"
"Tajpuriya",""
"Female","6"
"Male","5"
"","11"
"Tamang",""
"Female","11668"
"Male","11846"
"","23514"
"Tatma/Tatwa",""
"Female","19"
"Male","56"
"","75"
"Teli",""
"Female","411"
"Male","870"
"","1281"
"Terai Others",""
"Female","178"
"Male","333"
"","511"
"Thakali",""
"Female","206"
"Male","164"
"","370"
"Thakuri",""
"Female","1259"
"Male","1252"
"","2511"
"Thami",""
"Female","55"
"Male","66"
"","121"
"Tharu",""
"Female","1652"
"Male","2537"
"","4189"
"Thulung",""
"Female","22"
"Male","24"
"","46"
"Undefined Others",""
"Female","26"
"Male","28"
"","54"
"Yadav",""
"Female","557"
"Male","1314"
"","1871"
"Yakkha",""
"Female","71"
"Male","57"
"","128"
