"Population by Caste Ethinicity","Number"
"","44"
"Musalman",""
"Female","942"
"Male","1910"
"","2852"
"Nachhiring",""
"Female","6"
"Male","5"
"","11"
"Natuwa",""
"Female","5"
"Male","11"
"","16"
"Newar",""
"Female","78584"
"Male","76101"
"","154685"
"Nuniya",""
"Female","27"
"Male","56"
"","83"
"Others",""
"Female","255"
"Male","328"
"","583"
"Pahari",""
"Female","1821"
"Male","1789"
"","3610"
"Punjabi/Sikh",""
"Female","100"
"Male","148"
"","248"
"Rai",""
"Female","6464"
"Male","5856"
"","12320"
"Rajbansi",""
"Female","94"
"Male","123"
"","217"
"Rajdhob",""
"Female","10"
"Male","18"
"","28"
"Rajput",""
"Female","166"
"Male","264"
"","430"
"Samgpang",""
"Female","15"
"Male","17"
"","32"
"Sanyasi/Dasnami",""
"Female","817"
"Male","852"
"","1669"
"Sarki",""
"Female","1749"
"Male","1534"
"","3283"
"Satar/ Santhal",""
"Female","13"
"Male","18"
"","31"
"Sherpa",""
"Female","456"
"Male","404"
"","860"
"Sonar",""
"Female","31"
"Male","50"
"","81"
"Sudhi",""
"Female","169"
"Male","292"
"","461"
"Sunuwar",""
"Female","584"
"Male","584"
"","1168"
"Tajpuriya",""
"Female","6"
"Male","5"
"","11"
"Tamang",""
"Female","30268"
"Male","29779"
"","60047"
"Tatma/Tatwa",""
"Female","23"
"Male","65"
"","88"
"Teli",""
"Female","512"
"Male","1024"
"","1536"
"Terai Others",""
"Female","279"
"Male","509"
"","788"
"Thakali",""
"Female","206"
"Male","164"
"","370"
"Thakuri",""
"Female","1506"
"Male","1506"
"","3012"
"Thami",""
"Female","97"
"Male","107"
"","204"
"Tharu",""
"Female","2142"
"Male","3252"
"","5394"
"Thulung",""
"Female","48"
"Male","49"
"","97"
"Undefined Others",""
"Female","32"
"Male","33"
"","65"
"Yadav",""
"Female","654"
"Male","1531"
"","2185"
"Yakkha",""
"Female","71"
"Male","57"
"","128"
"Yamphu",""
"Female","9"
"Male","9"
"","18"
